"heat_source","hour","heat_supply","heat_drain"
"mining",1205.00,3.00,0.00
"mining",1206.00,3.00,0.00
"mining",1207.00,3.00,0.00
"mining",1208.00,3.00,0.00
"mining",1209.00,3.00,0.00
"mining",1210.00,3.00,0.00
"mining",1211.00,3.00,0.00
"mining",1212.00,3.00,0.00
"mining",1213.00,3.00,0.00
"mining",1214.00,3.00,0.00
"mining",1215.00,3.00,0.00
"mining",1216.00,3.00,0.00
"mining",1217.00,3.00,0.00
"mining",1218.00,3.00,0.00
"mining",1219.00,3.00,0.00
"mining",1220.00,3.00,0.00
"mining",1221.00,3.00,0.00
"mining",1222.00,3.00,0.00
"mining",1223.00,3.00,0.00
"mining",1224.00,3.00,0.00
"mining",1225.00,3.00,0.00
"mining",1226.00,3.00,0.00
"mining",1227.00,3.00,0.00
"mining",1228.00,3.00,0.00
"mining",1229.00,3.00,0.00
"mining",1230.00,3.00,0.00
"mining",1231.00,3.00,0.00
"mining",1232.00,3.00,0.00
"mining",1233.00,3.00,0.00
"mining",1234.00,3.00,0.00
"mining",1235.00,3.00,0.00
"mining",1236.00,3.00,0.00
"mining",1237.00,3.00,0.00
"mining",1238.00,3.00,0.00
"mining",1239.00,3.00,0.00
"mining",1240.00,3.00,0.00
"mining",1241.00,3.00,0.00
"mining",1242.00,3.00,0.00
"mining",1243.00,3.00,0.00
"mining",1244.00,3.00,0.00
"mining",1245.00,3.00,0.00
"mining",1246.00,3.00,0.00
"mining",1247.00,3.00,0.00
"mining",1248.00,3.00,0.00
"mining",1249.00,3.00,0.00
"mining",1250.00,3.00,0.00
"mining",1251.00,3.00,0.00
"mining",1252.00,3.00,0.00
"mining",1253.00,3.00,0.00
"mining",1254.00,3.00,0.00
"mining",1255.00,3.00,0.00
"mining",1256.00,3.00,0.00
"mining",1257.00,3.00,0.00
"mining",1258.00,3.00,0.00
"mining",1259.00,3.00,0.00
"mining",1260.00,3.00,0.00
"mining",1261.00,3.00,0.00
"mining",1262.00,3.00,0.00
"mining",1263.00,3.00,0.00
"mining",1264.00,3.00,0.00
"mining",1265.00,3.00,0.00
"mining",1266.00,3.00,0.00
"mining",1267.00,3.00,0.00
"mining",1268.00,3.00,0.00
"mining",1269.00,3.00,0.00
"mining",1270.00,3.00,0.00
"mining",1271.00,3.00,0.00
"mining",1272.00,3.00,0.00
"mining",1273.00,3.00,0.00
"mining",1274.00,3.00,0.00
"mining",1275.00,3.00,0.00
"mining",1276.00,3.00,0.00
"mining",1277.00,3.00,0.00
"mining",1278.00,3.00,0.00
"mining",1279.00,3.00,0.00
"mining",1280.00,3.00,0.00
"mining",1281.00,3.00,0.00
"mining",1282.00,3.00,0.00
"mining",1283.00,3.00,0.00
"mining",1284.00,3.00,0.00
"mining",1285.00,3.00,0.00
"mining",1286.00,3.00,0.00
"mining",1287.00,3.00,0.00
"mining",1288.00,3.00,0.00
"mining",1289.00,3.00,0.00
"mining",1290.00,3.00,0.00
"mining",1291.00,3.00,0.00
"mining",1292.00,3.00,0.00
"mining",1293.00,3.00,0.00
"mining",1294.00,3.00,0.00
"mining",1295.00,3.00,0.00
"mining",1296.00,3.00,0.00
"mining",1297.00,3.00,0.00
"mining",1298.00,3.00,0.00
"mining",1299.00,3.00,0.00
"mining",1300.00,3.00,0.00
"mining",1301.00,3.00,0.00
"mining",1302.00,3.00,0.00
"mining",1303.00,3.00,0.00
"mining",1304.00,3.00,0.00
"mining",1305.00,3.00,0.00
"mining",1306.00,3.00,0.00
"mining",1307.00,3.00,0.00
"mining",1308.00,3.00,0.00
"mining",1309.00,3.00,0.00
"mining",1310.00,3.00,0.00
"mining",1311.00,3.00,0.00
"mining",1312.00,3.00,0.00
"mining",1313.00,3.00,0.00
"mining",1314.00,3.00,0.00
"mining",1315.00,3.00,0.00
"mining",1316.00,3.00,0.00
"mining",1317.00,3.00,0.00
"mining",1318.00,3.00,0.00
"mining",1319.00,3.00,0.00
"mining",1320.00,3.00,0.00
"mining",1321.00,3.00,0.00
"mining",1322.00,3.00,0.00
"mining",1323.00,3.00,0.00
"mining",1324.00,3.00,0.00
"mining",1325.00,3.00,0.00
"mining",1326.00,3.00,0.00
"mining",1327.00,3.00,0.00
"mining",1328.00,3.00,0.00
"mining",1329.00,3.00,0.00
"mining",1330.00,3.00,0.00
"mining",1331.00,3.00,0.00
"mining",1332.00,3.00,0.00
"mining",1333.00,3.00,0.00
"mining",1334.00,3.00,0.00
"mining",1335.00,3.00,0.00
"mining",1336.00,3.00,0.00
"mining",1337.00,3.00,0.00
"mining",1338.00,3.00,0.00
"mining",1339.00,3.00,0.00
"mining",1340.00,3.00,0.00
"mining",1341.00,3.00,0.00
"mining",1342.00,3.00,0.00
"mining",1343.00,3.00,0.00
"mining",1344.00,3.00,0.00
"mining",1345.00,3.00,0.00
"mining",1346.00,3.00,0.00
"mining",1347.00,3.00,0.00
"mining",1348.00,3.00,0.00
"mining",1349.00,3.00,0.00
"mining",1350.00,3.00,0.00
"mining",1351.00,3.00,0.00
"mining",1352.00,3.00,0.00
"mining",1353.00,3.00,0.00
"mining",1354.00,3.00,0.00
"mining",1355.00,3.00,0.00
"mining",1356.00,3.00,0.00
"mining",1357.00,3.00,0.00
"mining",1358.00,3.00,0.00
"mining",1359.00,3.00,0.00
"mining",1360.00,3.00,0.00
"mining",1361.00,3.00,0.00
"mining",1362.00,3.00,0.00
"mining",1363.00,3.00,0.00
"mining",1364.00,3.00,0.00
"mining",1365.00,3.00,0.00
"mining",1366.00,3.00,0.00
"mining",1367.00,3.00,0.00
"mining",1368.00,3.00,0.00
"mining",1369.00,3.00,0.00
"mining",1370.00,3.00,0.00
"mining",1371.00,3.00,0.00
"mining",1372.00,3.00,0.00
"mining",1373.00,3.00,0.00
"mining",1374.00,3.00,0.00
"mining",1375.00,3.00,0.00
"mining",1376.00,3.00,0.00
"mining",1377.00,3.00,0.00
"mining",1378.00,3.00,0.00
"mining",1379.00,3.00,0.00
"mining",1380.00,3.00,0.00
"mining",1381.00,3.00,0.00
"mining",1382.00,3.00,0.00
"mining",1383.00,3.00,0.00
"mining",1384.00,3.00,0.00
"mining",1385.00,3.00,0.00
"mining",1386.00,3.00,0.00
"mining",1387.00,3.00,0.00
"mining",1388.00,3.00,0.00
"mining",1389.00,3.00,0.00
"mining",1390.00,3.00,0.00
"mining",1391.00,3.00,0.00
"mining",1392.00,3.00,0.00
"mining",1393.00,3.00,0.00
"mining",1394.00,3.00,0.00
"mining",1395.00,3.00,0.00
"mining",1396.00,3.00,0.00
"mining",1397.00,3.00,0.00
"mining",1398.00,3.00,0.00
"mining",1399.00,3.00,0.00
"mining",1400.00,3.00,0.00
"mining",1401.00,3.00,0.00
"mining",1402.00,3.00,0.00
"mining",1403.00,3.00,0.00
"mining",1404.00,3.00,0.00
"mining",1405.00,3.00,0.00
"mining",1406.00,3.00,0.00
"mining",1407.00,3.00,0.00
"mining",1408.00,3.00,0.00
"mining",1409.00,3.00,0.00
"mining",1410.00,3.00,0.00
"mining",1411.00,3.00,0.00
"mining",1412.00,3.00,0.00
"mining",1413.00,3.00,0.00
"mining",1414.00,3.00,0.00
"mining",1415.00,3.00,0.00
"mining",1416.00,3.00,0.00
"mining",1417.00,3.00,0.00
"mining",1418.00,3.00,0.00
"mining",1419.00,3.00,0.00
"mining",1420.00,3.00,0.00
"mining",1421.00,3.00,0.00
"mining",1422.00,3.00,0.00
"mining",1423.00,3.00,0.00
"mining",1424.00,3.00,0.00
"mining",1425.00,3.00,0.00
"mining",1426.00,3.00,0.00
"mining",1427.00,3.00,0.00
"mining",1428.00,3.00,0.00
"mining",1429.00,3.00,0.00
"mining",1430.00,3.00,0.00
"mining",1431.00,3.00,0.00
"mining",1432.00,3.00,0.00
"mining",1433.00,3.00,0.00
"mining",1434.00,3.00,0.00
"mining",1435.00,3.00,0.00
"mining",1436.00,3.00,0.00
"mining",1437.00,3.00,0.00
"mining",1438.00,3.00,0.00
"mining",1439.00,3.00,0.00
"mining",1440.00,3.00,0.00
"mining",1441.00,3.00,0.00
"mining",1442.00,3.00,0.00
"mining",1443.00,3.00,0.00
"mining",1444.00,3.00,0.00
"mining",1445.00,3.00,0.00
"mining",1446.00,3.00,0.00
"mining",1447.00,3.00,0.00
"mining",1448.00,3.00,0.00
"mining",1449.00,3.00,0.00
"mining",1450.00,3.00,0.00
"mining",1451.00,3.00,0.00
"mining",1452.00,3.00,0.00
"mining",1453.00,3.00,0.00
"mining",1454.00,3.00,0.00
"mining",1455.00,3.00,0.00
"mining",1456.00,3.00,0.00
"mining",1457.00,3.00,0.00
"mining",1458.00,3.00,0.00
"mining",1459.00,3.00,0.00
"mining",1460.00,3.00,0.00
"mining",1461.00,3.00,0.00
"mining",1462.00,3.00,0.00
"mining",1463.00,3.00,0.00
"mining",1464.00,3.00,0.00
"mining",1465.00,3.00,0.00
"mining",1466.00,3.00,0.00
"mining",1467.00,3.00,0.00
"mining",1468.00,3.00,0.00
"mining",1469.00,3.00,0.00
"mining",1470.00,3.00,0.00
"mining",1471.00,3.00,0.00
"mining",1472.00,3.00,0.00
"mining",1473.00,3.00,0.00
"mining",1474.00,3.00,0.00
"mining",1475.00,3.00,0.00
"mining",1476.00,3.00,0.00
"mining",1477.00,3.00,0.00
"mining",1478.00,3.00,0.00
"mining",1479.00,3.00,0.00
"mining",1480.00,3.00,0.00
"mining",1481.00,3.00,0.00
"mining",1482.00,3.00,0.00
"mining",1483.00,3.00,0.00
"mining",1484.00,3.00,0.00
"mining",1485.00,3.00,0.00
"mining",1486.00,3.00,0.00
"mining",1487.00,3.00,0.00
"mining",1488.00,3.00,0.00
"mining",1489.00,3.00,0.00
"mining",1490.00,3.00,0.00
"mining",1491.00,3.00,0.00
"mining",1492.00,3.00,0.00
"mining",1493.00,3.00,0.00
"mining",1494.00,3.00,0.00
"mining",1495.00,3.00,0.00
"mining",1496.00,3.00,0.00
"mining",1497.00,3.00,0.00
"mining",1498.00,3.00,0.00
"mining",1499.00,3.00,0.00
"mining",1500.00,3.00,0.00
"mining",1501.00,3.00,0.00
"mining",1502.00,3.00,0.00
"mining",1503.00,3.00,0.00
"mining",1504.00,3.00,0.00
"mining",1505.00,3.00,0.00
"mining",1506.00,3.00,0.00
"mining",1507.00,3.00,0.00
"mining",1508.00,3.00,0.00
"mining",1509.00,3.00,0.00
"mining",1510.00,3.00,0.00
"mining",1511.00,3.00,0.00
"mining",1512.00,3.00,0.00
"mining",1513.00,3.00,0.00
"mining",1514.00,3.00,0.00
"mining",1515.00,3.00,0.00
"mining",1516.00,3.00,0.00
"mining",1517.00,3.00,0.00
"mining",1518.00,3.00,0.00
"mining",1519.00,3.00,0.00
"mining",1520.00,3.00,0.00
"mining",1521.00,3.00,0.00
"mining",1522.00,3.00,0.00
"mining",1523.00,3.00,0.00
"mining",1524.00,3.00,0.00
"mining",1525.00,3.00,0.00
"mining",1526.00,3.00,0.00
"mining",1527.00,3.00,0.00
"mining",1528.00,3.00,0.00
"mining",1529.00,3.00,0.00
"mining",1530.00,3.00,0.00
"mining",1531.00,3.00,0.00
"mining",1532.00,3.00,0.00
"mining",1533.00,3.00,0.00
"mining",1534.00,3.00,0.00
"mining",1535.00,3.00,0.00
"mining",1536.00,3.00,0.00
"mining",1537.00,3.00,0.00
"mining",1538.00,3.00,0.00
"mining",1539.00,3.00,0.00
"mining",1540.00,3.00,0.00
"mining",1541.00,3.00,0.00
"mining",1542.00,3.00,0.00
"mining",1543.00,3.00,0.00
"mining",1544.00,3.00,0.00
"mining",1545.00,3.00,0.00
"mining",1546.00,3.00,0.00
"mining",1547.00,3.00,0.00
"mining",1548.00,3.00,0.00
"mining",1549.00,3.00,0.00
"mining",1550.00,3.00,0.00
"mining",1551.00,3.00,0.00
"mining",1552.00,3.00,0.00
"mining",1553.00,3.00,0.00
"mining",1554.00,3.00,0.00
"mining",1555.00,3.00,0.00
"mining",1556.00,3.00,0.00
"mining",1557.00,3.00,0.00
"mining",1558.00,3.00,0.00
"mining",1559.00,3.00,0.00
"mining",1560.00,3.00,0.00
"mining",1561.00,3.00,0.00
"mining",1562.00,3.00,0.00
"mining",1563.00,3.00,0.00
"mining",1564.00,3.00,0.00
"mining",1565.00,3.00,0.00
"mining",1566.00,3.00,0.00
"mining",1567.00,3.00,0.00
"mining",1568.00,3.00,0.00
"mining",1569.00,3.00,0.00
"mining",1570.00,3.00,0.00
"mining",1571.00,3.00,0.00
"mining",1572.00,3.00,0.00
"mining",1573.00,3.00,0.00
"mining",1574.00,3.00,0.00
"mining",1575.00,3.00,0.00
"mining",1576.00,3.00,0.00
"mining",1577.00,3.00,0.00
"mining",1578.00,3.00,0.00
"mining",1579.00,3.00,0.00
"mining",1580.00,3.00,0.00
"mining",1581.00,3.00,0.00
"mining",1582.00,3.00,0.00
"mining",1583.00,3.00,0.00
"mining",1584.00,3.00,0.00
"mining",1585.00,3.00,0.00
"mining",1586.00,3.00,0.00
"mining",1587.00,3.00,0.00
"mining",1588.00,3.00,0.00
"mining",1589.00,3.00,0.00
"mining",1590.00,3.00,0.00
"mining",1591.00,3.00,0.00
"mining",1592.00,3.00,0.00
"mining",1593.00,3.00,0.00
"mining",1594.00,3.00,0.00
"mining",1595.00,3.00,0.00
"mining",1596.00,3.00,0.00
"mining",1597.00,3.00,0.00
"mining",1598.00,3.00,0.00
"mining",1599.00,3.00,0.00
"mining",1600.00,3.00,0.00
"mining",1601.00,3.00,0.00
"mining",1602.00,3.00,0.00
"mining",1603.00,3.00,0.00
"mining",1604.00,3.00,0.00
"mining",1605.00,3.00,0.00
"mining",1606.00,3.00,0.00
"mining",1607.00,3.00,0.00
"mining",1608.00,3.00,0.00
"mining",1609.00,3.00,0.00
"mining",1610.00,3.00,0.00
"mining",1611.00,3.00,0.00
"mining",1612.00,3.00,0.00
"mining",1613.00,3.00,0.00
"mining",1614.00,3.00,0.00
"mining",1615.00,3.00,0.00
"mining",1616.00,3.00,0.00
"mining",1617.00,3.00,0.00
"mining",1618.00,3.00,0.00
"mining",1619.00,3.00,0.00
"mining",1620.00,3.00,0.00
"mining",1621.00,3.00,0.00
"mining",1622.00,3.00,0.00
"mining",1623.00,3.00,0.00
"mining",1624.00,3.00,0.00
"mining",1625.00,3.00,0.00
"mining",1626.00,3.00,0.00
"mining",1627.00,3.00,0.00
"mining",1628.00,3.00,0.00
"mining",1629.00,3.00,0.00
"mining",1630.00,3.00,0.00
"mining",1631.00,3.00,0.00
"mining",1632.00,3.00,0.00
"mining",1633.00,3.00,0.00
"mining",1634.00,3.00,0.00
"mining",1635.00,3.00,0.00
"mining",1636.00,3.00,0.00
"mining",1637.00,3.00,0.00
"mining",1638.00,3.00,0.00
"mining",1639.00,3.00,0.00
"mining",1640.00,3.00,0.00
"mining",1641.00,3.00,0.00
"mining",1642.00,3.00,0.00
"mining",1643.00,3.00,0.00
"mining",1644.00,3.00,0.00
"mining",1645.00,3.00,0.00
"mining",1646.00,3.00,0.00
"mining",1647.00,3.00,0.00
"mining",1648.00,3.00,0.00
"mining",1649.00,3.00,0.00
"mining",1650.00,3.00,0.00
"mining",1651.00,3.00,0.00
"mining",1652.00,3.00,0.00
"mining",1653.00,3.00,0.00
"mining",1654.00,3.00,0.00
"mining",1655.00,3.00,0.00
"mining",1656.00,3.00,0.00
"mining",1657.00,3.00,0.00
"mining",1658.00,3.00,0.00
"mining",1659.00,3.00,0.00
"mining",1660.00,3.00,0.00
"mining",1661.00,3.00,0.00
"mining",1662.00,3.00,0.00
"mining",1663.00,3.00,0.00
"mining",1664.00,3.00,0.00
"mining",1665.00,3.00,0.00
"mining",1666.00,3.00,0.00
"mining",1667.00,3.00,0.00
"mining",1668.00,3.00,0.00
"mining",1669.00,3.00,0.00
"mining",1670.00,3.00,0.00
"mining",1671.00,3.00,0.00
"mining",1672.00,3.00,0.00
"mining",1673.00,3.00,0.00
"mining",1674.00,3.00,0.00
"mining",1675.00,3.00,0.00
"mining",1676.00,3.00,0.00
"mining",1677.00,3.00,0.00
"mining",1678.00,3.00,0.00
"mining",1679.00,3.00,0.00
"mining",1680.00,3.00,0.00
"mining",1681.00,3.00,0.00
"mining",1682.00,3.00,0.00
"mining",1683.00,3.00,0.00
"mining",1684.00,3.00,0.00
"mining",1685.00,3.00,0.00
"mining",1686.00,3.00,0.00
"mining",1687.00,3.00,0.00
"mining",1688.00,3.00,0.00
"mining",1689.00,3.00,0.00
"mining",1690.00,3.00,0.00
"mining",1691.00,3.00,0.00
"mining",1692.00,3.00,0.00
"mining",1693.00,3.00,0.00
"mining",1694.00,3.00,0.00
"mining",1695.00,3.00,0.00
"mining",1696.00,3.00,0.00
"mining",1697.00,3.00,0.00
"mining",1698.00,3.00,0.00
"mining",1699.00,3.00,0.00
"mining",1700.00,3.00,0.00
"mining",1701.00,3.00,0.00
"mining",1702.00,3.00,0.00
"mining",1703.00,3.00,0.00
"mining",1704.00,3.00,0.00
"mining",1705.00,3.00,0.00
"mining",1706.00,3.00,0.00
"mining",1707.00,3.00,0.00
"mining",1708.00,3.00,0.00
"mining",1709.00,3.00,0.00
"mining",1710.00,3.00,0.00
"mining",1711.00,3.00,0.00
"mining",1712.00,3.00,0.00
"mining",1713.00,3.00,0.00
"mining",1714.00,3.00,0.00
"mining",1715.00,3.00,0.00
"mining",1716.00,3.00,0.00
"mining",1717.00,3.00,0.00
"mining",1718.00,3.00,0.00
"mining",1719.00,3.00,0.00
"mining",1720.00,3.00,0.00
"mining",1721.00,3.00,0.00
"mining",1722.00,3.00,0.00
"mining",1723.00,3.00,0.00
"mining",1724.00,3.00,0.00
"mining",1725.00,3.00,0.00
"mining",1726.00,3.00,0.00
"mining",1727.00,3.00,0.00
"mining",1728.00,3.00,0.00
"mining",1729.00,3.00,0.00
"mining",1730.00,3.00,0.00
"mining",1731.00,3.00,0.00
"mining",1732.00,3.00,0.00
"mining",1733.00,3.00,0.00
"mining",1734.00,3.00,0.00
"mining",1735.00,3.00,0.00
"mining",1736.00,3.00,0.00
"mining",1737.00,3.00,0.00
"mining",1738.00,3.00,0.00
"mining",1739.00,3.00,0.00
"mining",1740.00,3.00,0.00
"mining",1741.00,3.00,0.00
"mining",1742.00,3.00,0.00
"mining",1743.00,3.00,0.00
"mining",1744.00,3.00,0.00
"mining",1745.00,3.00,0.00
"mining",1746.00,3.00,0.00
"mining",1747.00,3.00,0.00
"mining",1748.00,3.00,0.00
"mining",1749.00,3.00,0.00
"mining",1750.00,3.00,0.00
"mining",1751.00,3.00,0.00
"mining",1752.00,3.00,0.00
"mining",1753.00,3.00,0.00
"mining",1754.00,3.00,0.00
"mining",1755.00,3.00,0.00
"mining",1756.00,3.00,0.00
"mining",1757.00,3.00,0.00
"mining",1758.00,3.00,0.00
"mining",1759.00,3.00,0.00
"mining",1760.00,3.00,0.00
"mining",1761.00,3.00,0.00
"mining",1762.00,3.00,0.00
"mining",1763.00,3.00,0.00
"mining",1764.00,3.00,0.00
"mining",1765.00,3.00,0.00
"mining",1766.00,3.00,0.00
"mining",1767.00,3.00,0.00
"mining",1768.00,3.00,0.00
"mining",1769.00,3.00,0.00
"mining",1770.00,3.00,0.00
"mining",1771.00,3.00,0.00
"mining",1772.00,3.00,0.00
"mining",1773.00,3.00,0.00
"mining",1774.00,3.00,0.00
"mining",1775.00,3.00,0.00
"mining",1776.00,3.00,0.00
"mining",1777.00,3.00,0.00
"mining",1778.00,3.00,0.00
"mining",1779.00,3.00,0.00
"mining",1780.00,3.00,0.00
"mining",1781.00,3.00,0.00
"mining",1782.00,3.00,0.00
"mining",1783.00,3.00,0.00
"mining",1784.00,3.00,0.00
"mining",1785.00,3.00,0.00
"mining",1786.00,3.00,0.00
"mining",1787.00,3.00,0.00
"mining",1788.00,3.00,0.00
"mining",1789.00,3.00,0.00
"mining",1790.00,3.00,0.00
"mining",1791.00,3.00,0.00
"mining",1792.00,3.00,0.00
"mining",1793.00,3.00,0.00
"mining",1794.00,3.00,0.00
"mining",1795.00,3.00,0.00
"mining",1796.00,3.00,0.00
"mining",1797.00,3.00,0.00
"mining",1798.00,3.00,0.00
"mining",1799.00,3.00,0.00
"mining",1800.00,3.00,0.00
"mining",1801.00,3.00,0.00
"mining",1802.00,3.00,0.00
"mining",1803.00,3.00,0.00
"mining",1804.00,3.00,0.00
"mining",1805.00,3.00,0.00
"mining",1806.00,3.00,0.00
"mining",1807.00,3.00,0.00
"mining",1808.00,3.00,0.00
"mining",1809.00,3.00,0.00
"mining",1810.00,3.00,0.00
"mining",1811.00,3.00,0.00
"mining",1812.00,3.00,0.00
"mining",1813.00,3.00,0.00
"mining",1814.00,3.00,0.00
"mining",1815.00,3.00,0.00
"mining",1816.00,3.00,0.00
"mining",1817.00,3.00,0.00
"mining",1818.00,3.00,0.00
"mining",1819.00,3.00,0.00
"mining",1820.00,3.00,0.00
"mining",1821.00,3.00,0.00
"mining",1822.00,3.00,0.00
"mining",1823.00,3.00,0.00
"mining",1824.00,3.00,0.00
"mining",1825.00,3.00,0.00
"mining",1826.00,3.00,0.00
"mining",1827.00,3.00,0.00
"mining",1828.00,3.00,0.00
"mining",1829.00,3.00,0.00
"mining",1830.00,3.00,0.00
"mining",1831.00,3.00,0.00
"mining",1832.00,3.00,0.00
"mining",1833.00,3.00,0.00
"mining",1834.00,3.00,0.00
"mining",1835.00,3.00,0.00
"mining",1836.00,3.00,0.00
"mining",1837.00,3.00,0.00
"mining",1838.00,3.00,0.00
"mining",1839.00,3.00,0.00
"mining",1840.00,3.00,0.00
"mining",1841.00,3.00,0.00
"mining",1842.00,3.00,0.00
"mining",1843.00,3.00,0.00
"mining",1844.00,3.00,0.00
"mining",1845.00,3.00,0.00
"mining",1846.00,3.00,0.00
"mining",1847.00,3.00,0.00
"mining",1848.00,3.00,0.00
"mining",1849.00,3.00,0.00
"mining",1850.00,3.00,0.00
"mining",1851.00,3.00,0.00
"mining",1852.00,3.00,0.00
"mining",1853.00,3.00,0.00
"mining",1854.00,3.00,0.00
"mining",1855.00,3.00,0.00
"mining",1856.00,3.00,0.00
"mining",1857.00,3.00,0.00
"mining",1858.00,3.00,0.00
"mining",1859.00,3.00,0.00
"mining",1860.00,3.00,0.00
"mining",1861.00,3.00,0.00
"mining",1862.00,3.00,0.00
"mining",1863.00,3.00,0.00
"mining",1864.00,3.00,0.00
"mining",1865.00,3.00,0.00
"mining",1866.00,3.00,0.00
"mining",1867.00,3.00,0.00
"mining",1868.00,3.00,0.00
"mining",1869.00,3.00,0.00
"mining",1870.00,3.00,0.00
"mining",1871.00,3.00,0.00
"mining",1872.00,3.00,0.00
"mining",1873.00,3.00,0.00
"mining",1874.00,3.00,0.00
"mining",1875.00,3.00,0.00
"mining",1876.00,3.00,0.00
"mining",1877.00,3.00,0.00
"mining",1878.00,3.00,0.00
"mining",1879.00,3.00,0.00
"mining",1880.00,3.00,0.00
"mining",1881.00,3.00,0.00
"mining",1882.00,3.00,0.00
"mining",1883.00,3.00,0.00
"mining",1884.00,3.00,0.00
"mining",1885.00,3.00,0.00
"mining",1886.00,3.00,0.00
"mining",1887.00,3.00,0.00
"mining",1888.00,3.00,0.00
"mining",1889.00,3.00,0.00
"mining",1890.00,3.00,0.00
"mining",1891.00,3.00,0.00
"mining",1892.00,3.00,0.00
"mining",1893.00,3.00,0.00
"mining",1894.00,3.00,0.00
"mining",1895.00,3.00,0.00
"mining",1896.00,3.00,0.00
"mining",1897.00,3.00,0.00
"mining",1898.00,3.00,0.00
"mining",1899.00,3.00,0.00
"mining",1900.00,3.00,0.00
"mining",1901.00,3.00,0.00
"mining",1902.00,3.00,0.00
"mining",1903.00,3.00,0.00
"mining",1904.00,3.00,0.00
"mining",1905.00,3.00,0.00
"mining",1906.00,3.00,0.00
"mining",1907.00,3.00,0.00
"mining",1908.00,3.00,0.00
"mining",1909.00,3.00,0.00
"mining",1910.00,3.00,0.00
"mining",1911.00,3.00,0.00
"mining",1912.00,3.00,0.00
"mining",1913.00,3.00,0.00
"mining",1914.00,3.00,0.00
"mining",1915.00,3.00,0.00
"mining",1916.00,3.00,0.00
"mining",1917.00,3.00,0.00
"mining",1918.00,3.00,0.00
"mining",1919.00,3.00,0.00
"mining",1920.00,3.00,0.00
"mining",1921.00,3.00,0.00
"mining",1922.00,3.00,0.00
"mining",1923.00,3.00,0.00
"mining",1924.00,3.00,0.00
"mining",1925.00,3.00,0.00
"mining",1926.00,3.00,0.00
"mining",1927.00,3.00,0.00
"mining",1928.00,3.00,0.00
"mining",1929.00,3.00,0.00
"mining",1930.00,3.00,0.00
"mining",1931.00,3.00,0.00
"mining",1932.00,3.00,0.00
"mining",1933.00,3.00,0.00
"mining",1934.00,3.00,0.00
"mining",1935.00,3.00,0.00
"mining",1936.00,3.00,0.00
"mining",1937.00,3.00,0.00
"mining",1938.00,3.00,0.00
"mining",1939.00,3.00,0.00
"mining",1940.00,3.00,0.00
"mining",1941.00,3.00,0.00
"mining",1942.00,3.00,0.00
"mining",1943.00,3.00,0.00
"mining",1944.00,3.00,0.00
"mining",1945.00,3.00,0.00
"mining",1946.00,3.00,0.00
"mining",1947.00,3.00,0.00
"mining",1948.00,3.00,0.00
"mining",1949.00,3.00,0.00
"mining",1950.00,3.00,0.00
"mining",1951.00,3.00,0.00
"mining",1952.00,3.00,0.00
"mining",1953.00,3.00,0.00
"mining",1954.00,3.00,0.00
"mining",1955.00,3.00,0.00
"mining",1956.00,3.00,0.00
"mining",1957.00,3.00,0.00
"mining",1958.00,3.00,0.00
"mining",1959.00,3.00,0.00
"mining",1960.00,3.00,0.00
"mining",1961.00,3.00,0.00
"mining",1962.00,3.00,0.00
"mining",1963.00,3.00,0.00
"mining",1964.00,3.00,0.00
"mining",1965.00,3.00,0.00
"mining",1966.00,3.00,0.00
"mining",1967.00,3.00,0.00
"mining",1968.00,3.00,0.00
"mining",1969.00,3.00,0.00
"mining",1970.00,3.00,0.00
"mining",1971.00,3.00,0.00
"mining",1972.00,3.00,0.00
"mining",1973.00,3.00,0.00
"mining",1974.00,3.00,0.00
"mining",1975.00,3.00,0.00
"mining",1976.00,3.00,0.00
"mining",1977.00,3.00,0.00
"mining",1978.00,3.00,0.00
"mining",1979.00,3.00,0.00
"mining",1980.00,3.00,0.00
"mining",1981.00,3.00,0.00
"mining",1982.00,3.00,0.00
"mining",1983.00,3.00,0.00
"mining",1984.00,3.00,0.00
"mining",1985.00,3.00,0.00
"mining",1986.00,3.00,0.00
"mining",1987.00,3.00,0.00
"mining",1988.00,3.00,0.00
"mining",1989.00,3.00,0.00
"mining",1990.00,3.00,0.00
"mining",1991.00,3.00,0.00
"mining",1992.00,3.00,0.00
"mining",1993.00,3.00,0.00
"mining",1994.00,3.00,0.00
"mining",1995.00,3.00,0.00
"mining",1996.00,3.00,0.00
"mining",1997.00,3.00,0.00
"mining",1998.00,3.00,0.00
"mining",1999.00,3.00,0.00
"mining",2000.00,3.00,0.00
"mining",2001.00,3.00,0.00
"mining",2002.00,3.00,0.00
"mining",2003.00,3.00,0.00
"mining",2004.00,3.00,0.00
"mining",2005.00,3.00,0.00
"mining",2006.00,3.00,0.00
"mining",2007.00,3.00,0.00
"mining",2008.00,3.00,0.00
"mining",2009.00,3.00,0.00
"mining",2010.00,3.00,0.00
"mining",2011.00,3.00,0.00
"mining",2012.00,3.00,0.00
"mining",2013.00,3.00,0.00
"mining",2014.00,3.00,0.00
"mining",2015.00,3.00,0.00
"mining",2016.00,3.00,0.00
"mining",2017.00,3.00,0.00
"mining",2018.00,3.00,0.00
"mining",2019.00,3.00,0.00
"mining",2020.00,3.00,0.00
"mining",2021.00,2.90,0.00
"mining",2022.00,2.93,0.00
"mining",2023.00,3.00,0.00
"mining",2024.00,3.00,0.00
"mining",2025.00,3.00,0.00
"mining",2026.00,3.00,0.00
